,laptops,prices,ratings,votes
859,"Buy Now | Lenovo ThinkPad E16 Gen 3, 16"" Display, Intel Core Ultra 7 240H, 32GB DDR5 RAM, 512GB SSD Nvme, Windows 11 Pro - Black Friday Price",$1907.21,5.0,1
860,"HP 17.3"" HD+ Display Laptop - Intel Core i3 N305, 32GB DDR4 2TB PCIe SSD, Windows 11 Home, Wi-Fi 6, Bluetooth 5.3, HDMI, Privacy Camera, Anti-Glare, HP Fast Charge, Silver",$939.99,0.0,0
861,"Lenovo ThinkPad E16 Business Laptop with AMD Ryzen 5 7535HS, 32GB RAM, 1TB SSD, 16″ WUXGA IPS Display, Wi-Fi 6, Backlit Keyboard, Lightweight Design, Windows 11 Pro",$1079.99,0.0,0
862,"HP 15.6"" HD Laptop for Students, Intel® Core™ i7-1355U, Processor Cores 10, 32GB DDR4 2TB SSD, Windows 11 Home, HDMI, Webcam, Wi-Fi 6, Bluetooth 5.3, Black",$1139.99,0.0,0
863,"Lenovo ThinkBook 16 G7 ARP 16"" WUXGA IPS Business Laptop, AMD Ryzen 7 7735HS, 32GB DDR5 RAM, 2TB PCIe NVMe SSD, AMD Radeon 680M Graphics, Wi-Fi 6E, Windows 11 Pro, Grey",$1199.99,0.0,0
864,"HP ProBook 450 G10 15.6"" Business Laptop, FHD 1920 x 1080, Intel Core i5-1334U, 32GB RAM 512GB SSD, Windows 11 Pro, Wi-Fi 6E, Bluetooth 5.3, Long Battery, HP Wolf Pro Security",$959.99,0.0,0
865,"Refurbished (Excellent)- Dell Latitude 7420 14""Touchscreen Business Laptop 1920 x 1080, Intel Core i7-1185G7 3.0 GHz, 32GB 2TB, Intel Iris Xe, Thunderbolt 4, Windows 11 Pro, Grey",$749.99,5.0,1
866,"Lenovo ThinkPad E14 IPS 14"" Laptop, Ryzen 7-7735U, 32GB DDR5 512GB, AMD Radeon 680M, Windows 11 Pro, Dolby Audio, Ultra Light, Long Battery Life, Wi-Fi 6, Bluetooth 5.3, Grey",$1169.99,0.0,0
867,"Dell Pro 16 FHD+ IPS 16"" Laptop, Intel Core i5-120U, 32GB DDR5 2TB SSD, Wi-Fi 6E, Win 11 Pro, TPM 2.0, Backlit Keyboard, IR Camera, Anti-glare, HDMI, Bluetooth, Black",$1259.99,0.0,0
868,"HP 14"" HD Laptop, Intel Core i3-N305, 32GB DDR4 RAM, 1TB PCIe NVMe SSD, Intel UHD Graphics, Anti-Glare Display, Windows 11 Home, Wi-Fi 6, Natural Silver",$679.99,0.0,0
869,"Refurbished (Excellent) - HP EliteBook 840 G6 14"" Laptop (Intel i7-8565U / 32GB RAM / 1 TB SSD / Windows 11 Pro)",$599,0.0,0
870,"Dell Inspiron 3530 15.6"" FHD Touchscreen Laptop-Black(Intel i7-1355U/ 1TB PCIe SSD/32GB RAM/Intel UHD Graphics/Windows 11 Pro)",$1249,0.0,0
871,"Lenovo Legion 5 Gen 10 AMD Laptop, 15.1"" 165Hz, Ryzen AI 7 350, 32GB, NVIDIA RTX 5060 GPU 8GB GDDR7, 1TB SSD, For Gaming",$1750.79,0.0,0
872,"Lenovo ThinkPad L14p Gen 6 2025 Laptop, 16-Core Intel Core Ultra 7 255H, 14"" WUXGA IPS Display, Intel Graphics, 32GB DDR5 1TB SSD, Thunderbolt 4, Wi-Fi 6E, Win11 Pro",$1874.6,0.0,0
873,ASUS TUF Gaming A16 Gaming Laptop ( 16” 165Hz / AMD Ryzen 9 8940HX / NVIDIA GeForce RTX 5060/ 32GB RAM/ 1TB PCIe / Windows 11/ FA608PM-DS96-CA),$2199.4,0.0,0
874,"Open Box - ASUS Zenbook S 14 14"" Touchscreen Laptop (Intel Core Ultra 7 - Series 2/32GB RAM/1TB SSD)",$1994.99,0.0,0
875,"Refurbished (Good) - Lenovo ThinkPad P53 Workstation 15.6"" Screen, Intel i7-9th Gen. 1.8GHz, 32GB RAM, 512 NVMe M.2 SSD, Dedicated NVIDIA Quadro T1000 4GB, Win 11 Pro.",$629.99,0.0,0
876,"HP ProBook 465 G11 16"" WUXGA IPS Laptop, AMD Ryzen 7 7735U, 32GB DDR5 1TB SSD, Radeon 680M, Windows 11 Pro, Fingerprint Reader, Wi-Fi 6, Bluetooth, Anti-glare, Silver",$1049.99,0.0,0
877,"MSI Thin 15.6"" FHD 144Hz IPS Gaming Laptop, Intel Core i5-13420H, 32GB DDR4 2TB SSD, GeForce RTX 4050, Wi-Fi 6E, Windows 11, Backlit Keyboard, Bluetooth 5.3, Long Battery Life",$1179.99,0.0,0
878,"HP Envy 17T 2024 Laptop, 16-Core Intel Core Ultra 7 155H, 17.3"" FHD IPS Touchscreen Display, Intel Arc Graphics, 32GB DDR5 1TB SSD, Backlit Keyboard, TB4, Wi-Fi 6E, Win10 Home",$1859.67,0.0,0
879,Refurbished (Excellent) - Dell Precision 5550 Mobile Workstation Intel Core i7-10750H 32GB 1TB SSD 15.6in 1920 x 1200 Windows 11 Pro,$849.99,0.0,0
880,"MSI Thin 15.6"" FHD 144Hz IPS Gaming Laptop, Intel Core i5-13420H, RTX 3050, 32GB DDR4 2TB SSD, Enhanced & Backlit Keyboard, Wi-Fi 6E, Lightweight, Long Battery Life, Windows 11",$1099.99,0.0,0
881,"Refurbished (Excellent) - ASUS Vivobook S 15 OLED 15.6"" Copilot+ PC Laptop - Cool Silver (Snapdragon X Elite/32GB RAM/1TB SSD)",$1004.97,5.0,1
882,"Refurbished (Excellent) MSI Pulse 17 17.3"" FHD 144Hz Gaming Laptop, Intel Core i7-13700H, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070, Wi-Fi 6, Windows 11 Home",$1549.99,0.0,0
883,"Dell Inspiron 14"" FHD+ IPS Laptop, Intel Core 7 150U, 32GB DDR5 2TB SSD, Wi-Fi 6, Fingerprint Reader, Backlit Keyboard, Windows 11, Anti-Glare Display, Ice Blue",$1049.99,0.0,0
884,"Refurbished(Excellent) MSI Creator Z16 HX Studio 16"" QHD+ 120Hz Touchscreen Laptop, Intel Core i7-13700HX, 32GB DDR5 RAM, 1TB PCIe NVMe SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",$1799.99,0.0,0
885,"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, Intel Core i3-N305, 32GB DDR4, 512GB SSD, FHD Anti-Glare Screen, Windows 11 Home, Wi-Fi 6, Long Battery Life, Natural silver",$719.99,0.0,0
886,"Refurbished (Excellent) Dell Latitude 7430, 14 in FHD Touch Intel Iris Xe Graphics,i7-1265U, 32GB, 512GB PCIe, 2 Years Warranty, 100108-20674",$689,0.0,0
887,"HP 14"" EliteBook 840 G11 WUXGA Laptop, Intel Core Ultra 5 125U, 32GB DDR5 RAM, 1TB SSD, IPS Anti-Glare Display, Windows 11 Pro, Wi-Fi 6E, Thunderbolt 4, Silver",$1399.99,0.0,0
888,"Lenovo ThinkPad E16 Gen 2 2025 Laptop, 16-Core Intel Core Ultra 7 155H, 16"" WUXGA IPS Display, Intel GPU, 32GB DDR5 1TB SSD, non-backlit keyboard, Thunderbolt 4, Wi-Fi 6, Win11 Pro",$1549.99,0.0,0
889,"Refurbished (Excellent)- Lenovo ThinkPad P15 Gen 1 - Intel Core i7-10750H, NVIDIA Quadro T1000, 15.6"" FHD, 32GB, 1TB SSD, Win11 Pro",$899.99,0.0,0
890,"Refurbished (Fair) Dell Latitude 7430 Laptop (2022) | 14"" 1920x1080 FHD | Core i7 - 1265U - 512GB SSD Hard Drive - 32GB RAM | 10 cores @ 4.8 GHz Win 10 Pro Black",$499.99,0.0,0
891,"HP ProBook 4 G1iR 14"" WUXGA IPS Display Laptop, Intel Core 5 processor 120U, 32GB DDR5 1TB SSD, Wi-Fi 6, Windows 11 Pro, USB-C, Anti-glare Screen, HDMI, Pike Silver",$969.99,0.0,0
892,"Refurbished (Excellent) - Lenovo ThinkPad T14 Gen 2, Business Laptop, 14"" FHD, AMD Ryzen 7 Pro 5850U, 32GB, 512GB SSD, FHD Screen, Win 11 Pro",$449,5.0,2
893,"Refurbished (Excellent) - Dell Latitude 7430 14"" TOUCH FHD Laptop - (Intel Core i7-1265U/ 32GB RAM / SUPER FAST 1TB SSD / Windows 11 Pro) - Certified Refurbished",$709,0.0,0
894,"MSI Thin 15.6"" FHD 144Hz IPS Gaming Laptop, Intel Core i5-13420H, 32GB DDR4 512GB SSD, GeForce RTX 4050, Wi-Fi 6E, Windows 11, Backlit Keyboard, Bluetooth 5.3, Long Battery Life",$1029.99,0.0,0
895,"Refurbished (Excellent) - Dell Latitude 7430 14"" Touchscreen Laptop, Intel Core i7-12th Gen 1.8GHz, 32GB RAB, 256GB NVMe, HDMI, USB-C, Windows 11 Pro",$619.99,0.0,0
896,"Dell Pro 16 FHD+ IPS 16"" Laptop, Intel Core i5-120U, 32GB DDR5 512GB SSD, Wi-Fi 6E, Win 11 Pro, TPM 2.0, Backlit Keyboard, IR Camera, Anti-glare, HDMI, Bluetooth, Black",$1099.99,0.0,0
897,"Refurbished (Excellent) - Dell Latitude 7430 14"" Touchscreen Laptop, Intel Core i7-1265U, 32GB RAB, 512GB NVMe, HDMI, USB-C, Windows 11 Pro",$605,0.0,0
898,"HP ProBook 460 G11 16"" Laptop, WUXGA IPS Display, Intel Core Ultra 7 155U, 32GB DDR5 512GB SSD Windows 11 Pro, Fingerprint Reader, Wi-Fi 6, Backlight Keyboard, Silver, Lightweight",$1199.99,0.0,0
899,"Refurbished (Good) - HP EliteBook 840 G8 14"" Notebook, Core i7-1185G7, 32 GB, 512GB NVMe SSD, Windows 11 Pro",$489,3.6,5
900,"Brand New - Lenovo Slim 7 14ILL10 - Type 83MC - 14"", WUXGA Touch, - Ultra 7 258V - 32GB RAM - 512GB SSD - Windows 11 - 1 Year warranty",$1298.99,0.0,0
901,"Dell Pro Pb16255 16"" Laptop with AMD Ryzen™ AI 5 PRO-340 Processor, 512GB SSD, 32 GB RAM, Windows 11 Pro - Aluminum",$2384.68,0.0,0
902,"Uniway Gaming PC with Side Display – AMD Ryzen 7 7700X, RTX 5070, 32 GB RAM, 1 TB NVMe SSD, AIO Liquid Cooler, Windows 11 Pro, AI-Ready, 1-Year Warranty",$2499.99,0.0,0
903,"HP ProBook 465 G11 16"" WUXGA IPS Laptop, AMD Ryzen 7 7735U, 32GB DDR5 512GB SSD, Radeon 680M, Windows 11 Pro, Fingerprint Reader, Wi-Fi 6, Bluetooth, Anti-glare, Silver",$979.99,0.0,0
904,"Refurbished (Excellent) Dell Latitude 7520 Laptop | 15.6"" 1920x1080 FHD | Core i7 - 1185G7 - 1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.4 GHz Win 11 Pro Black",$699.99,0.0,0
905,"Buy Now | Lenovo ThinkPad T16 Gen 3, Touchscreen 16inch, Intel Core Ultra 7 155U, 32GB DDR5 RAM, 2TB NVMe SSD, Win11 Pro, Black Friday Price",$2338.14,0.0,0
906,"HP ProBook 450 G10 15.6"" Business Laptop, FHD 1920 x 1080, Intel Core i5-1334U, 32GB RAM 1TB SSD, Windows 11 Pro, Wi-Fi 6E, Bluetooth 5.3, Long Battery, HP Wolf Pro Security",$1029.99,1.0,1
907,"Refurbished Good Dell Precision 7670 V-PRO i7 12850HX 16-Core 32GB DDR5 RAM 512GB SSD 16"" WUXGA RTX A2000 Win 11 PRO",$1149,0.0,0
908,"Refurbished (Good) Dell Precision 5550 Mobile Workstation- 15.6"" 4K Touch- Core i7-10850H - 2.7GHz- 32GB- 512GB M2 SSD- NVIDIA Quadro T1000-4GB -Win11 Pro",$899.99,0.0,0
909,"Refurbished (Good) - HP Omen 16"" Laptop - Shadow Black (AMD Ryzen 9 8945HX/32GB RAM/1TB SSD/Windows 11)",$1339.99,0.0,0
910,"Lenovo ThinkPad T16 Gen 3 2025 Laptop, 12-Core Intel Core Ultra 7 155U, 16"" WUXGA IPS Display, Intel Graphics, 32GB DDR5 1TB SSD, Backlit KB, Fingerprint, TB4, Wi-Fi 6E, Win11 Pro",$1926.8,0.0,0
911,"Lenovo ThinkPad E16 Business Laptop with AMD Ryzen 5 7535HS, 32GB RAM, 2TB SSD, 16″ WUXGA IPS Display, Wi-Fi 6, Backlit Keyboard, Lightweight Design, Windows 11 Pro",$1179.99,0.0,0
912,"Open Box - Dell Plus 14"" Copilot+ PC Laptop - Ice Blue (Intel Core Ultra 9 - 288V/32GB RAM/1TB SSD)",$1629.99,0.0,0
913,"HP ZBook Ultra G1a 14"" Mobile Workstation - WUXGA",$1962.47,0.0,0
914,"Open Box - HP OmniBook Ultra 16"" OLED Copilot+ PC Laptop - Glacier Silver (Ryzen Ai 7 350/32GB RAM/1TB SSD)",$1384.99,0.0,0
915,"Refurbished - HP EliteBook 850 G8 15.6"" Laptop ( TOUCHSCREEN ) - FHD 1920 x 1080 - Intel Quad Core i5 (11th Gen) 1135G7 - 32 GB RAM - 1TB NVME SSD ( FREE LAPTOP BAG )",$649.99,3.0,2
916,"Refurbished(Excellent) - HP EliteBook 840 G8 14"" Business Laptop- Silver(Intel Core i5 1145G7/256GB SSD/32GB RAM/Intel iris Xe Graphics/Windows 11 Pro/2 Years Warranty",$448,0.0,0
917,"Open Box - HP Omen 16"" Laptop - Shadow Black (AMD Ryzen 9 8945HX/32GB RAM/1TB SSD/Windows 11)",$1624.99,0.0,0
918,"HP ProBook 460 G11 16"" WUXGA IPS Laptop, Intel Core Ultra 5 125U, 12 Core, 32GB DDR5 512GB SSD, Backlit Keyboard, Windows 11 Pro, Anti-glare, HDMI, USB-C, Gray",$1029.99,0.0,0
919,"Dell Precision 5540 15.6"" Workstation Laptop, i7-9750H, 32GB RAM, 512GB, Nvidia Quadro T1000 (Refurbished Excellent)",$629.68,0.0,0
920,"HP 17.3"" FHD Anti-Glare Essential Laptop - Silver (Intel 7 150U/1TB SSD/32GB DDR4/Intel Graphics/ Win 11 Home)",$1399,0.0,0
921,"HP EliteBook 845 G11 14"" WUXGA IPS Touch Laptop,AMD Ryzen 7 8840U,2TB Storage (1TB SSD+1TB Docking Station Set),32GB DDR5,AMD Radeon 780M,Backlit Keyboard,Win 11 Pro,Silver",$1799,0.0,0
922,"HP ProBook 4 G1iR 14"" WUXGA IPS Display Laptop, Intel Core 5 processor 120U, 32GB DDR5 512GB SSD, Wi-Fi 6, Windows 11 Pro, USB-C, Anti-glare Screen, HDMI, Pike Silver",$899.99,0.0,0
923,"Open Box - Alienware Aurora 16X AA16251 Gaming 16"" INTEL CORE ULTRA 9 275HX 2TB SSD 32GB DDR5 RTX 5070 Mobile QHD Win 11 Home",$2099.99,0.0,0
924,"Open Box Dell Latitude 5550 Intel Core Ultra 7 155U Copilot+PC 32GB DDR5 512GB SSD 15.5"" FHD - Dell ProSupport Plus till 2027",$1299,0.0,0
925,"HP 17.3"" IPS FHD Business Laptop, Intel Core i3-N305 Processor, 2TB SSD, 32GB RAM, Intel UHD Graphics, Full-Size Keyboard, Win 11 Pro, Natural Silver, 32GB Hotface USB Card",$979,0.0,0
926,"Open Box - Lenovo ThinkPad T14 Gen 4 Intel® Core™ i7-1355U, 32GB RAM, 512GB SSD, 14"" (1920x1200), WiFi 6E + BT, WIN 11 PRO",$1149.91,0.0,0
927,"Refurbished (Excellent) - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 7 260/32GB RAM/1TB SSD/Windows 11 Home)",$814.97,0.0,0
928,"Dell 15 15.6"" FHD Business Laptop-Silver( Intel Core i7-1355U/1TB SSD/32GB RAM/Intel UHD Graphics/Win 11 Pro)",$1259,0.0,0
929,"Dell Inspiron 15.6"" Full HD 1920 x 1080 Touchscreen Laptop, AMD Ryzen 7 7730U, 32GB DDR4 2TB SSD, AMD Radeon Graphics, Windows 11 Home, Thin & Lightweight Design, Black",$959.99,0.0,0
930,"Dell 15 15.6"" FHD Business Laptop, Intel Core i7-1355U, 2TB Storage(1TB SSD+1TB Docking Station Set), 32GB RAM, Intel UHD Graphics, Backlit Keyboard, Number Pad, Win 11, Silver",$1259,0.0,0
931,"Dell Inspiron 14"" FHD+ Display Laptop, Intel Core i5-1334U, 32GB DDR5 2TB SSD, Wi-Fi 6, TPM Security, Backlit Keyboard, Adaptive Thermals, Business-Ready, Black",$949.99,0.0,0
932,"Dell Inspiron 15 3520 15.6"" FHD Laptop - Black(Intel i7-1255U/1TB PCIe SSD/32GB RAM/ Windows 11)",$1279,0.0,0
933,"Lenovo ThinkPad L14p Gen 6 Business Laptop, 14"" WUXGA(1920 x 1200 Pixels) Screen, Intel Ultra 7 255H 16 Cores, 32GB DDR5+ 1TB SSD, Win11 Pro, HDMI 2.1, Wi-Fi 6E, TB4, TrackPoint",$1879.05,0.0,0
934,"Refurbished (Good) Lenovo ThinkPad T14 Gen 1, 14"" FHD, Laptop, i7-10610U vPro, 32GB, 512GB, Touch | 1920 x 1080 , Windows 11 Pro",$499.98,0.0,0
935,"HP EliteBook 8 G1a 16"" Touchscreen Laptop - Glacier Silver (AMD Ryzen AI 5 340/32 GB RAM/512 GB SSD/Windows 11 Pro) - (BL8K4UT#ABA)",$1500.39,0.0,0
936,"HP ProBook 460 G11 16"" WUXGA IPS Laptop, Intel Core Ultra 5 125U, 12 Core, 32GB DDR5 1TB SSD, Backlit Keyboard, Windows 11 Pro, Anti-glare, HDMI, USB-C, Gray",$1099.99,0.0,0
937,"Refurbished (Good) HP Zbook Studio x360 G5 Touch 15.6"" Xeon E-2176M 32GB/512GB Quadro P1000 Win 11 Pro",$510,0.0,0
938,"Refurbished (Excellent) - HP 17.3"" Full HD IPS Laptop, Intel Core i3 1215U, 1TB SSD, 32GB RAM, Intel UHD Graphics, Wi-Fi 5, 720p HD Camera, Win 11, Natural Silver, 32GB USB Card",$789,0.0,0
939,"Open Box HP EliteBook 640 G11 Notebook PC (Intel Core Ultra 5 vPro 135U/32GB RAM/512GB SSD/14"" WUXGA/Intel Graphics Copilot+PC) B86X7EC#ABA",$1199,0.0,0
940,"HP 17.3"" HD+ Business Laptop, Intel i7-1255U, 1.28TB Storage (1TB SSD+288GB Docking Station Set), 32GB RAM, ‎Intel Iris Xe Graphics, Numeric Keypad, HD Camera, Win 11 Pro, Black",$1569,0.0,0
941,"Refurbished (Excellent) Lenovo ThinkPad T14 Gen 2 AMD Laptop | 14"" 1920x1080 FHD | Ryzen 5 Pro - 5650U - 256GB SSD Hard Drive - 32GB RAM | 6 cores @ 4.2 GHz Win 11 Pro Black",$599,0.0,0
942,"Dell 15 15.6"" FHD Business Laptop, Intel Core i7-1355U,3TB Storage(2TB SSD+1TB Docking Station Set), 32GB RAM, Intel UHD Graphics, Backlit Keyboard, Number Pad, Win 11 Pro, Silver",$1429,0.0,0
943,"Refurbished (Good) - Lenovo ThinkPad L14 Gen 2 Intel® Core™ i5-1135G7, 32GB RAM, 512GB SSD, 14"" (1920x1080) TOUCH WiFi+BT",$429.99,0.0,0
944,"Open Box - HP Pavilion 15.6"" FHD Anti-Glare Laptop, Intel i3-N305, 32GB RAM, 1TB SSD, Intel UHD Graphics, Fingerprint Reader, HD Camera, Wi-Fi 6, Silver, Windows 11",$669,0.0,0
945,"MSI Venture A16 AI+ 16"" Touchscreen Laptop - Solid Grey (AMD Ryzen AI 7 350/32GB RAM/1TB SSD/Windows 11)",$1300.39,4.0,1
946,ROG Zephyrus G16 (2025) Gaming Laptop (16” ROG Nebula Display / Intel Core Ultra 7 255H / NVIDIA GeForce RTX 5070 / 32GB / 1TB / Windows 11 Home / GU605CP-DS76-CA),$3499.4,0.0,0
947,"Open Box - Lenovo Yoga Slim 7i Aura Edition 15.3"" Touchscreen Copilot+ PC Laptop (Intel Core Ultra 7 258V/32GB RAM/1TB SSD)",$1620.39,5.0,1
948,"(Refurbished Good) Dell Latitude Rugged 5424, 14"" FHD Touchscreen Laptop, Core i5 Quad 8th Gen, 32GB RAM, 512GB SSD, Windows 11 (Black Carbon Fiber)",$992.7,0.0,0
949,"ASUS Zenbook Duo 14"" OLED Touchscreen Laptop (Intel EVO Ultra 9 - 185H /32GB RAM/1TB SSD)",$1800.3700000000001,4.41,41
950,"Dell Inspiron 14"" Laptop - Ice Blue (Intel Core Ultra 9 185H/32GB RAM/1TB SSD/Windows 11 Home)",$1200.3700000000001,4.0,5
951,ROG Zephyrus G16 Gaming Laptop (16” 240Hz ROG Nebula Display / Intel Core Ultra 9 285H / NVIDIA® GeForce RTX™ 5070 / 32GB RAM / 1TB SSD / Windows 11 Pro / GU605CP-XS96-CA),$3799.4,0.0,0
952,"Lenovo Legion Pro 7i Gen 10 Intel Laptop, 16"" Low Blue Light, Intel Core Ultra 9 275HX, 32GB, NVIDIA RTX 5080 GPU 16GB GDDR7, 1TB SSD, For Gaming",$3440.79,4.93,14
953,"HP EliteBook Ultra G1i 14"" Touchscreen Laptop - Atmosphere Blue (Intel Core Ultra 7/32GB RAM/512GB SSD)",$2407.39,5.0,4
954,"Open Box - HP EliteBook 840 G11 Intel® Core™ Ultra 5 125U, 32GB RAM, 512GB SSD, 14"" (1920x1080) TOUCH, AI, WiFi6+BT5.3",$998.98,0.0,0
955,"ASUS Vivobook S 15 OLED 15.6"" Laptop - Cool Silver (Snapdragon X Elite/32GB RAM/1TB SSD)",$1300.3700000000001,3.12,17
956,"Open Box - ASUS Vivobook S16 16"" Laptop - Neutral Black (Intel Core Ultra 7 255H/32GB RAM/1TB SSD)",$1580.39,2.0,1
957,"Open Box - Dell Plus 14"" Copilot+ PC Laptop - Ice Blue (Intel Core Ultra 7 - 258V /32GB RAM/1TB SSD)",$1179.99,0.0,0
958,"Microsoft Surface Laptop 15"" Touchscreen Copilot+ PC Laptop (Snapdragon X Elite/32GB RAM/1TB SSD) (2024) - Black - BIL",$2950.39,4.5,2
959,"MSI Prestige AI 16"" QHD+ Laptop - Stellar Grey (Intel Core Ultra 7 - Evo Edition/2TB SSD/32GB RAM/Win11)",$2100.37,3.33,6
960,"Dell 15 15.6"" FHD 120Hz IPS Laptop, Intel Core 3 100U, 32GB DDR4 2TB SSD, Intel UHD Graphics, Windows 11 Home, Wi-Fi 6, Bluetooth, Lightweight & Portable, Anti-Glare, HDMI, Black",$759.99,0.0,0
961,"ASUS ExpertBook P5 P5405 14"" Laptop - (Intel Core Ultra 7/1TB SSD/32GB RAM/Windows 11) - (P5405CSA-P73-CB)",$1797.39,4.5,2
962,Acer Aspire GO 15.6” Laptop (AMD Ryzen 7-5825U/32Gb RAM/1.0Tb SSD/Win11) - Brand New,$849,0.0,0
963,"Open Box - Dell Plus 14"" Copilot+ PC Laptop - Ice Blue (Intel Core Ultra 9 - 288V/32GB RAM/1TB SSD)",$1710.39,0.0,0
964,"Lenovo Legion Pro 5 Gaming Laptop 16"", AMD Ryzen 9 8945HX, GeForce RTX 5060, 32GB DDR5 RAM, 1.5TB Nvme SSD, Win 11, Black Friday Price",$2244.21,0.0,0
965,"HP OMEN 16"" 2K IPS sRGB 144Hz (1920x1200) Gaming Laptop, Intel Core 7-240H, 32GB DDR5 1TB SSD, GeForce RTX 5070 (8GB GDDR7), Backlit RGB Keyboard, Fast Charge, DTS:X Audio, Wi-Fi 6",$2129.99,1.0,1
966,"HP 15.6"" Full HD Touchscreen Laptop, Intel Core i7-1255U Processor, 1TB SSD, 32GB RAM, Intel Iris Xe Graphics, Numeric Keyboard, Windows 11, Silver, 32GB Hotface USB Card",$1299,0.0,0
967,"HP 15.6"" FHD Touchscreen Laptop, Intel Core i7-1255U, 1TB PCIe SSD, 32GB RAM, Numeric Keyboard, Intel Iris Xe Graphics, HP Fast Charge, Win 11 Pro, Silver, 32GB Hotface USB Card",$1299,0.0,0
968,"Open Box - Dell Inspiron 14"" Laptop - Ice Blue (Intel Core 7 - 150U/32GB RAM/1TB SSD)",$1150.39,0.0,0
969,"HP 15.6"" Full HD TouchScreen Laptop 1920 x 1080, Intel Core i7-1355U, 32GB RAM 512GB SSD, Windows 11 Home, Microsoft Copilot, Wi-Fi 6, Natural Silver",$999.99,0.0,0
970,"Refurbished (Excellent) - HP ZBook Firefly 14 G7 14"" FHD Mobile Workstation Laptop - (Intel Core i7-10610U/32GB RAM/1TB NVMe SSD/Windows 11 Pro) - Certified Refurbished",$649.99,3.0,1
971,"Refurbished (Excellent) - HP EliteBook 850 G8 15.6"" FHD Laptop - (Intel Core i7-1185G7/32GB RAM/512GB SSD/Windows 11 Pro) - Certified Refurbished",$628.99,0.0,0
972,"Refurbished (Excellent) Lenovo ThinkPad P1 Gen 4 Laptop | 16"" 3840x2400 4k | Core i7-11800H - 1TB SSD Hard Drive - 32GB RAM | 8 cores @ 4.6 GHz Win 10 Pro Black",$1300,0.0,0
973,"MSI Prestige 13 AI+ 13.3"" Business Laptop (Intel Core Ultra 7 - Evo Edition/32GB RAM/1TB SSD/Windows 11)",$1900.3700000000001,0.0,0
974,"Open Box - ASUS Vivobook 16"" Copilot+ PC Laptop - Quiet Blue (AMD Ryzen AI 7 350/32GB RAM/1TB SSD/Windows 11)",$1250.39,0.0,0
975,"Dell 15.6"" 120Hz FHD IPS Laptop, 13th Gen Intel Core i5-1334U, 32GB RAM 2TB, Windows 11 Home, Wi-Fi 6, Lightweight, Anti‑glare, Black",$879.99,0.0,0
976,ROG Zephyrus G16 (2025) Gaming Laptop Copilot+ PC (16” Nebula Display / NVIDIA GeForce RTX 5060 / AMD Ryzen AI 7 350 / 32GB RAM / 1TB PCIe SSD / Windows 11 Pro/ GA605KM-XS76-CA),$3199.4,0.0,0
977,"Refurbished (Good) - ASUS ProArt PX13 13.3"" OLED Touchscreen 2-in-1 Laptop -Nano Black (AMD Ryzen AI 9 HX 370/1TB SSD/32GB RAM/GeForce RTX 4060)",$2114.99,0.0,0
978,"HP 15.6"" FHD Laptop, Intel Core i7-1255u, 32GB DDR4 512GB SSD, Wi-Fi 6, Windows 11 Home, Slim & Powerful, Anti-glare, Bluetooth, Fast Charge, Camera privacy shutter, Silver",$919.99,0.0,0
979,Open Box - Acer 15.6” Aspire 5 laptop (Intel i7-12650H/32Gb RAM/1.0Tb SSD/Win11) w/ 1 Year Warranty,$899,0.0,0
980,"HP ZBook Ultra G1a 14"" Copilot+ PC Mobile Workstation",$2020.8700000000001,0.0,0
981,"Open Box Lenovo ThinkPad T14 Gen 5 AMD Ryzen 7 PRO 8840U 32GB RAM 512GB SSD Radeon 780M 14"" WUXGA Copilot + PC - Lenovo Warranty till 2029 (4-Years)",$1399,0.0,0
982,"Dell Inspiron 15 3530 15.6"" FHD Touchscreen Laptop, Intel i7-1355U, 1TB PCIe SSD, 32GB DDR4 RAM, Intel UHD Graphics, Full-Size Keyboard, Wi-Fi 6, Windows 11 Pro, Black",$1249,0.0,0
983,"Refurbished(Excellent) HP 15.6"" Full HD TouchScreen Laptop 1920 x 1080, Intel Core i7-1355U, 32GB DDR4 2TB SSD, Windows 11 Home, Microsoft Copilot, Wi-Fi 6, Natural Silver",$959.99,0.0,0
984,"Dell XPS 9640 16.3"" Laptop with Intel® Core™ Ultra 9-185H Processor, 1TB SSD, 32 GB RAM, NVIDIA® GeForce® RTX™ 4060 Graphics, Windows 11 Pro - Platinum",$2999.99,0.0,0
985,"Refurbished (Fair) - ASUS ProArt PX13 13.3"" OLED Touchscreen 2-in-1 Laptop -Nano Black (AMD Ryzen AI 9 HX 370/1TB SSD/32GB RAM/GeForce RTX 4060)",$1994.99,0.0,0
986,"ASUS TUF Gaming A18 Laptop with AMD Ryzen 7 260, GeForce RTX 5060, 32GB RAM, 1TB SSD, 18″ WUXGA 1200p Display, Wi-Fi 6, Backlit Keyboard, Air Cooling, Windows 11 Home",$1899.99,0.0,0
